image,prime1,prime2,jaccard_raw,jaccard_lemmatized,cosine_similarity
000000018380.jpg,P0_Neutral,P2_Security,0.14864864864864866,0.0625,0.5654134750366211
000000018380.jpg,P0_Neutral,P3_Child,0.1597222222222222,0.08256880733944955,0.4205353558063507
000000018380.jpg,P0_Neutral,P4_Mobility,0.10714285714285714,0.04,0.4526756703853607
000000018380.jpg,P0_Neutral,P5_Urgent,0.18461538461538463,0.11458333333333333,0.5378871560096741
000000018380.jpg,P0_Neutral,P6_Leisure,0.09929078014184398,0.03571428571428571,0.5616006851196289
000000018380.jpg,P1_Chef,P2_Security,0.17293233082706766,0.0851063829787234,0.5709884166717529
000000018380.jpg,P1_Chef,P3_Child,0.11678832116788321,0.052083333333333336,0.35656312108039856
000000018380.jpg,P1_Chef,P4_Mobility,0.1015625,0.023529411764705882,0.30535072088241577
000000018380.jpg,P1_Chef,P5_Urgent,0.12903225806451613,0.058823529411764705,0.5066171288490295
000000018380.jpg,P1_Chef,P6_Leisure,0.09302325581395349,0.06451612903225806,0.4384065568447113
000000018380.jpg,P2_Security,P3_Child,0.10738255033557047,0.017699115044247787,0.4248431324958801
000000018380.jpg,P2_Security,P4_Mobility,0.17692307692307693,0.08602150537634409,0.4199983775615692
000000018380.jpg,P2_Security,P5_Urgent,0.1875,0.08333333333333333,0.6366562843322754
000000018380.jpg,P2_Security,P6_Leisure,0.07746478873239436,0.018018018018018018,0.28542065620422363
000000018380.jpg,P3_Child,P4_Mobility,0.07913669064748201,0.010101010101010102,0.16195575892925262
000000018380.jpg,P3_Child,P5_Urgent,0.12030075187969924,0.019801980198019802,0.3397865891456604
000000018380.jpg,P3_Child,P6_Leisure,0.10294117647058823,0.01818181818181818,0.2821963131427765
000000018380.jpg,P4_Mobility,P5_Urgent,0.10483870967741936,0.022988505747126436,0.2052895873785019
000000018380.jpg,P4_Mobility,P6_Leisure,0.078125,0.010309278350515464,0.39578065276145935
000000018380.jpg,P5_Urgent,P6_Leisure,0.096,0.01,0.21614208817481995
000000018491.jpg,P0_Neutral,P1_Chef,0.0,0.0,-0.009664514102041721
000000018491.jpg,P0_Neutral,P2_Security,0.15384615384615385,0.12244897959183673,0.7592164278030396
000000018491.jpg,P0_Neutral,P3_Child,0.11206896551724138,0.09523809523809523,0.45332086086273193
000000018491.jpg,P0_Neutral,P4_Mobility,0.07142857142857142,0.020833333333333332,0.5575737357139587
000000018491.jpg,P0_Neutral,P5_Urgent,0.14814814814814814,0.10317460317460317,0.7868030667304993
000000018491.jpg,P0_Neutral,P6_Leisure,0.07586206896551724,0.008333333333333333,0.42678043246269226
000000018491.jpg,P1_Chef,P2_Security,0.0,0.0,-0.027254249900579453
000000018491.jpg,P1_Chef,P3_Child,0.0,0.0,0.0961623340845108
000000018491.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.05978090688586235
000000018491.jpg,P1_Chef,P5_Urgent,0.0,0.0,0.009315107017755508
000000018491.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.07391757518053055
000000018491.jpg,P2_Security,P3_Child,0.09022556390977443,0.06,0.4170669913291931
000000018491.jpg,P2_Security,P4_Mobility,0.11851851851851852,0.04672897196261682,0.600294291973114
000000018491.jpg,P2_Security,P5_Urgent,0.1952662721893491,0.13333333333333333,0.7308861613273621
000000018491.jpg,P2_Security,P6_Leisure,0.09554140127388536,0.0546875,0.4216713011264801
000000018491.jpg,P3_Child,P4_Mobility,0.1016949152542373,0.08045977011494253,0.3811723589897156
000000018491.jpg,P3_Child,P5_Urgent,0.08383233532934131,0.07142857142857142,0.48920461535453796
000000018491.jpg,P3_Child,P6_Leisure,0.07092198581560284,0.02631578947368421,0.3864592909812927
000000018491.jpg,P4_Mobility,P5_Urgent,0.08092485549132948,0.03676470588235294,0.5972057580947876
000000018491.jpg,P4_Mobility,P6_Leisure,0.11347517730496454,0.0603448275862069,0.5485323071479797
000000018491.jpg,P5_Urgent,P6_Leisure,0.07772020725388601,0.018633540372670808,0.4734661877155304
000000018519.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.06520314514636993
000000018519.jpg,P0_Neutral,P2_Security,0.08870967741935484,0.021739130434782608,0.5374746322631836
000000018519.jpg,P0_Neutral,P3_Child,0.08870967741935484,0.03296703296703297,0.5161890983581543
000000018519.jpg,P0_Neutral,P4_Mobility,0.12727272727272726,0.07317073170731707,0.5146651268005371
000000018519.jpg,P0_Neutral,P5_Urgent,0.11578947368421053,0.04225352112676056,0.6769446730613708
000000018519.jpg,P0_Neutral,P6_Leisure,0.0718954248366013,0.03125,0.4984828531742096
000000018519.jpg,P1_Chef,P2_Security,0.0,0.0,-0.025410305708646774
000000018519.jpg,P1_Chef,P3_Child,0.0,0.0,0.10129661113023758
000000018519.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.03363776579499245
000000018519.jpg,P1_Chef,P5_Urgent,0.0,0.0,-0.06897569447755814
000000018519.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.12811951339244843
000000018519.jpg,P2_Security,P3_Child,0.08955223880597014,0.020833333333333332,0.3192340135574341
000000018519.jpg,P2_Security,P4_Mobility,0.15384615384615385,0.08235294117647059,0.6037918925285339
000000018519.jpg,P2_Security,P5_Urgent,0.17,0.05405405405405406,0.6301345825195312
000000018519.jpg,P2_Security,P6_Leisure,0.09375,0.046153846153846156,0.3667384684085846
000000018519.jpg,P3_Child,P4_Mobility,0.0975609756097561,0.022222222222222223,0.3411784768104553
000000018519.jpg,P3_Child,P5_Urgent,0.09345794392523364,0.012987012987012988,0.40183570981025696
000000018519.jpg,P3_Child,P6_Leisure,0.06060606060606061,0.022556390977443608,0.4208504855632782
000000018519.jpg,P4_Mobility,P5_Urgent,0.15217391304347827,0.02857142857142857,0.37642955780029297
000000018519.jpg,P4_Mobility,P6_Leisure,0.10067114093959731,0.031746031746031744,0.33713236451148987
000000018519.jpg,P5_Urgent,P6_Leisure,0.050359712230215826,0.0,0.4012162685394287
000000018575.jpg,P0_Neutral,P2_Security,0.08904109589041095,0.017094017094017096,0.35652604699134827
000000018575.jpg,P0_Neutral,P3_Child,0.15436241610738255,0.08256880733944955,0.4873269200325012
000000018575.jpg,P0_Neutral,P4_Mobility,0.14388489208633093,0.06542056074766354,0.5049876570701599
000000018575.jpg,P0_Neutral,P5_Urgent,0.15748031496062992,0.0851063829787234,0.3368043899536133
000000018575.jpg,P0_Neutral,P6_Leisure,0.13245033112582782,0.09243697478991597,0.6247645616531372
000000018575.jpg,P2_Security,P3_Child,0.1,0.020202020202020204,0.277727872133255
000000018575.jpg,P2_Security,P4_Mobility,0.1016949152542373,0.021052631578947368,0.4006601870059967
000000018575.jpg,P2_Security,P5_Urgent,0.1919191919191919,0.08974358974358974,0.5974203944206238
000000018575.jpg,P2_Security,P6_Leisure,0.07575757575757576,0.03669724770642202,0.3981817662715912
000000018575.jpg,P3_Child,P4_Mobility,0.1,0.043478260869565216,0.30158689618110657
000000018575.jpg,P3_Child,P5_Urgent,0.12931034482758622,0.024390243902439025,0.20625966787338257
000000018575.jpg,P3_Child,P6_Leisure,0.0763888888888889,0.037037037037037035,0.4544633626937866
000000018575.jpg,P4_Mobility,P5_Urgent,0.12380952380952381,0.012658227848101266,0.4222889244556427
000000018575.jpg,P4_Mobility,P6_Leisure,0.08396946564885496,0.02857142857142857,0.3088828921318054
000000018575.jpg,P5_Urgent,P6_Leisure,0.0743801652892562,0.010526315789473684,0.1597909927368164
000000018737.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.0046991389244794846
000000018737.jpg,P0_Neutral,P3_Child,0.09027777777777778,0.05309734513274336,0.2704446613788605
000000018737.jpg,P0_Neutral,P4_Mobility,0.11029411764705882,0.04807692307692308,0.6801674365997314
000000018737.jpg,P0_Neutral,P5_Urgent,0.10606060606060606,0.038834951456310676,0.4791337251663208
000000018737.jpg,P0_Neutral,P6_Leisure,0.10365853658536585,0.0661764705882353,0.5315883159637451
000000018737.jpg,P1_Chef,P3_Child,0.0,0.0,0.005183957517147064
000000018737.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.0623989999294281
000000018737.jpg,P1_Chef,P5_Urgent,0.0,0.0,0.028519978746771812
000000018737.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.0374569445848465
000000018737.jpg,P3_Child,P4_Mobility,0.09090909090909091,0.02,0.15189531445503235
000000018737.jpg,P3_Child,P5_Urgent,0.09448818897637795,0.030927835051546393,0.10148201882839203
000000018737.jpg,P3_Child,P6_Leisure,0.09433962264150944,0.06153846153846154,0.39460256695747375
000000018737.jpg,P4_Mobility,P5_Urgent,0.1271186440677966,0.022727272727272728,0.49985724687576294
000000018737.jpg,P4_Mobility,P6_Leisure,0.07006369426751592,0.015873015873015872,0.3050318956375122
000000018737.jpg,P5_Urgent,P6_Leisure,0.06535947712418301,0.008,0.32272616028785706
000000018770.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.012906812131404877
000000018770.jpg,P0_Neutral,P2_Security,0.11464968152866242,0.047244094488188976,0.5633395910263062
000000018770.jpg,P0_Neutral,P3_Child,0.09036144578313253,0.03816793893129771,0.3747892379760742
000000018770.jpg,P0_Neutral,P4_Mobility,0.0,0.0,0.012906812131404877
000000018770.jpg,P0_Neutral,P5_Urgent,0.10759493670886076,0.031496062992125984,0.5174715518951416
000000018770.jpg,P0_Neutral,P6_Leisure,0.09022556390977443,0.05504587155963303,0.641291618347168
000000018770.jpg,P1_Chef,P2_Security,0.0,0.0,0.052564579993486404
000000018770.jpg,P1_Chef,P3_Child,0.0,0.0,0.13454994559288025
000000018770.jpg,P1_Chef,P4_Mobility,0.0,0.0,1.0000001192092896
000000018770.jpg,P1_Chef,P5_Urgent,0.0,0.0,0.026792235672473907
000000018770.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.04174213483929634
000000018770.jpg,P2_Security,P3_Child,0.11594202898550725,0.037383177570093455,0.3855805993080139
000000018770.jpg,P2_Security,P4_Mobility,0.0,0.0,0.052564579993486404
000000018770.jpg,P2_Security,P5_Urgent,0.1746031746031746,0.10416666666666667,0.8408328294754028
000000018770.jpg,P2_Security,P6_Leisure,0.1346153846153846,0.0975609756097561,0.5209677219390869
000000018770.jpg,P3_Child,P4_Mobility,0.0,0.0,0.13454994559288025
000000018770.jpg,P3_Child,P5_Urgent,0.14074074074074075,0.06862745098039216,0.4611601233482361
000000018770.jpg,P3_Child,P6_Leisure,0.0782608695652174,0.056818181818181816,0.4300302267074585
000000018770.jpg,P4_Mobility,P5_Urgent,0.0,0.0,0.026792235672473907
000000018770.jpg,P4_Mobility,P6_Leisure,0.0,0.0,0.04174213483929634
000000018770.jpg,P5_Urgent,P6_Leisure,0.09259259259259259,0.060240963855421686,0.49605709314346313
000000018833.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.063091941177845
000000018833.jpg,P0_Neutral,P3_Child,0.12418300653594772,0.06140350877192982,0.6434172987937927
000000018833.jpg,P0_Neutral,P4_Mobility,0.12878787878787878,0.06796116504854369,0.6409570574760437
000000018833.jpg,P0_Neutral,P5_Urgent,0.1619718309859155,0.10091743119266056,0.793781578540802
000000018833.jpg,P0_Neutral,P6_Leisure,0.13333333333333333,0.0847457627118644,0.5149121284484863
000000018833.jpg,P1_Chef,P3_Child,0.0,0.0,0.06306244432926178
000000018833.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.10248672217130661
000000018833.jpg,P1_Chef,P5_Urgent,0.0,0.0,0.023996619507670403
000000018833.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.0758097693324089
000000018833.jpg,P3_Child,P4_Mobility,0.11607142857142858,0.0641025641025641,0.5986778736114502
000000018833.jpg,P3_Child,P5_Urgent,0.175,0.08139534883720931,0.7168651223182678
000000018833.jpg,P3_Child,P6_Leisure,0.12307692307692308,0.052083333333333336,0.6356601715087891
000000018833.jpg,P4_Mobility,P5_Urgent,0.18,0.09333333333333334,0.6344373226165771
000000018833.jpg,P4_Mobility,P6_Leisure,0.09821428571428571,0.034482758620689655,0.4081317186355591
000000018833.jpg,P5_Urgent,P6_Leisure,0.13934426229508196,0.06382978723404255,0.4644664227962494
000000018837.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.03885884955525398
000000018837.jpg,P0_Neutral,P2_Security,0.15723270440251572,0.096,0.6232901811599731
000000018837.jpg,P0_Neutral,P3_Child,0.13071895424836602,0.06086956521739131,0.3573225736618042
000000018837.jpg,P0_Neutral,P4_Mobility,0.11363636363636363,0.04807692307692308,0.4999255836009979
000000018837.jpg,P0_Neutral,P5_Urgent,0.16666666666666666,0.0759493670886076,0.5576825737953186
000000018837.jpg,P0_Neutral,P6_Leisure,0.15204678362573099,0.09859154929577464,0.5466724038124084
000000018837.jpg,P1_Chef,P2_Security,0.0,0.0,0.10556254535913467
000000018837.jpg,P1_Chef,P3_Child,0.0,0.0,0.1357955038547516
000000018837.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.0650625079870224
000000018837.jpg,P1_Chef,P5_Urgent,0.0,0.0,0.06835784018039703
000000018837.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.1469905525445938
000000018837.jpg,P2_Security,P3_Child,0.15894039735099338,0.07758620689655173,0.5721016526222229
000000018837.jpg,P2_Security,P4_Mobility,0.12030075187969924,0.08737864077669903,0.6564429402351379
000000018837.jpg,P2_Security,P5_Urgent,0.15315315315315314,0.08641975308641975,0.633754551410675
000000018837.jpg,P2_Security,P6_Leisure,0.1569767441860465,0.1276595744680851,0.6303420662879944
000000018837.jpg,P3_Child,P4_Mobility,0.08661417322834646,0.031914893617021274,0.45245668292045593
000000018837.jpg,P3_Child,P5_Urgent,0.17,0.057971014492753624,0.5149086117744446
000000018837.jpg,P3_Child,P6_Leisure,0.09941520467836257,0.051094890510948905,0.47970014810562134
000000018837.jpg,P4_Mobility,P5_Urgent,0.10975609756097561,0.01694915254237288,0.5278798341751099
000000018837.jpg,P4_Mobility,P6_Leisure,0.08,0.03968253968253968,0.5346286296844482
000000018837.jpg,P5_Urgent,P6_Leisure,0.11023622047244094,0.049019607843137254,0.4653046131134033
000000019042.jpg,P0_Neutral,P1_Chef,0.0,0.0,-0.0035733934491872787
000000019042.jpg,P0_Neutral,P2_Security,0.1111111111111111,0.07142857142857142,0.4926597774028778
000000019042.jpg,P0_Neutral,P3_Child,0.10236220472440945,0.07608695652173914,0.4012162983417511
000000019042.jpg,P0_Neutral,P4_Mobility,0.13709677419354838,0.07692307692307693,0.5989280939102173
000000019042.jpg,P0_Neutral,P5_Urgent,0.12025316455696203,0.0743801652892562,0.7211475372314453
000000019042.jpg,P0_Neutral,P6_Leisure,0.1125,0.06153846153846154,0.6282460689544678
000000019042.jpg,P1_Chef,P2_Security,0.0,0.0,0.03241904079914093
000000019042.jpg,P1_Chef,P3_Child,0.0,0.0,0.06333978474140167
000000019042.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.00395607016980648
000000019042.jpg,P1_Chef,P5_Urgent,0.0,0.0,-0.030351921916007996
000000019042.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.06097140908241272
000000019042.jpg,P2_Security,P3_Child,0.1,0.033707865168539325,0.39971429109573364
000000019042.jpg,P2_Security,P4_Mobility,0.20909090909090908,0.1518987341772152,0.592910647392273
000000019042.jpg,P2_Security,P5_Urgent,0.14189189189189189,0.10810810810810811,0.5926185250282288
000000019042.jpg,P2_Security,P6_Leisure,0.1111111111111111,0.06504065040650407,0.6421694755554199
000000019042.jpg,P3_Child,P4_Mobility,0.14655172413793102,0.0759493670886076,0.40480032563209534
000000019042.jpg,P3_Child,P5_Urgent,0.1118421052631579,0.06363636363636363,0.41017746925354004
000000019042.jpg,P3_Child,P6_Leisure,0.08280254777070063,0.059322033898305086,0.4653388261795044
000000019042.jpg,P4_Mobility,P5_Urgent,0.14093959731543623,0.07407407407407407,0.5720952153205872
000000019042.jpg,P4_Mobility,P6_Leisure,0.1476510067114094,0.09734513274336283,0.5648358464241028
000000019042.jpg,P5_Urgent,P6_Leisure,0.11290322580645161,0.07586206896551724,0.692115306854248
000000019109.jpg,P0_Neutral,P1_Chef,0.08205128205128205,0.025477707006369428,0.25626495480537415
000000019109.jpg,P0_Neutral,P2_Security,0.14720812182741116,0.0967741935483871,0.7417253851890564
000000019109.jpg,P0_Neutral,P3_Child,0.0898876404494382,0.043478260869565216,0.43772566318511963
000000019109.jpg,P0_Neutral,P4_Mobility,0.08045977011494253,0.029411764705882353,0.4418165385723114
000000019109.jpg,P0_Neutral,P6_Leisure,0.08837209302325581,0.0449438202247191,0.6676169037818909
000000019109.jpg,P1_Chef,P2_Security,0.09467455621301775,0.0390625,0.2503766119480133
000000019109.jpg,P1_Chef,P3_Child,0.10071942446043165,0.038834951456310676,0.14687921106815338
000000019109.jpg,P1_Chef,P4_Mobility,0.08888888888888889,0.04040404040404041,0.007831700146198273
000000019109.jpg,P1_Chef,P6_Leisure,0.0782122905027933,0.034722222222222224,0.3422485291957855
000000019109.jpg,P2_Security,P3_Child,0.12,0.05454545454545454,0.5006290674209595
000000019109.jpg,P2_Security,P4_Mobility,0.125,0.09803921568627451,0.48794662952423096
000000019109.jpg,P2_Security,P6_Leisure,0.11229946524064172,0.06040268456375839,0.6601282954216003
000000019109.jpg,P3_Child,P4_Mobility,0.1206896551724138,0.04878048780487805,0.37029415369033813
000000019109.jpg,P3_Child,P6_Leisure,0.08641975308641975,0.03125,0.4123417139053345
000000019109.jpg,P4_Mobility,P6_Leisure,0.08974358974358974,0.03225806451612903,0.3774665892124176
000000019221.jpg,P0_Neutral,P1_Chef,0.1032258064516129,0.06896551724137931,0.5398817658424377
000000019221.jpg,P0_Neutral,P2_Security,0.11258278145695365,0.07563025210084033,0.6256987452507019
000000019221.jpg,P0_Neutral,P3_Child,0.1,0.06779661016949153,0.5112318992614746
000000019221.jpg,P0_Neutral,P4_Mobility,0.1095890410958904,0.036036036036036036,0.5989710092544556
000000019221.jpg,P0_Neutral,P5_Urgent,0.08695652173913043,0.06666666666666667,0.5432760119438171
000000019221.jpg,P0_Neutral,P6_Leisure,0.12195121951219512,0.061224489795918366,0.6903542280197144
000000019221.jpg,P1_Chef,P2_Security,0.12686567164179105,0.04950495049504951,0.5595300793647766
000000019221.jpg,P1_Chef,P3_Child,0.10416666666666667,0.04,0.3972285985946655
000000019221.jpg,P1_Chef,P4_Mobility,0.10687022900763359,0.03333333333333333,0.4903898239135742
000000019221.jpg,P1_Chef,P5_Urgent,0.14893617021276595,0.08823529411764706,0.7126451730728149
000000019221.jpg,P1_Chef,P6_Leisure,0.1,0.025,0.4838342070579529
000000019221.jpg,P2_Security,P3_Child,0.09859154929577464,0.038461538461538464,0.4741005599498749
000000019221.jpg,P2_Security,P4_Mobility,0.21367521367521367,0.1411764705882353,0.6980113983154297
000000019221.jpg,P2_Security,P5_Urgent,0.09375,0.012987012987012988,0.4754868149757385
000000019221.jpg,P2_Security,P6_Leisure,0.1346153846153846,0.075,0.5550962090492249
000000019221.jpg,P3_Child,P4_Mobility,0.11940298507462686,0.03260869565217391,0.43891799449920654
000000019221.jpg,P3_Child,P5_Urgent,0.0970873786407767,0.0410958904109589,0.3612622618675232
000000019221.jpg,P3_Child,P6_Leisure,0.125,0.05,0.5492640733718872
000000019221.jpg,P4_Mobility,P5_Urgent,0.08791208791208792,0.015625,0.49917858839035034
000000019221.jpg,P4_Mobility,P6_Leisure,0.14285714285714285,0.057971014492753624,0.5185993313789368
000000019221.jpg,P5_Urgent,P6_Leisure,0.08695652173913043,0.038461538461538464,0.5211723446846008
000000019402.jpg,P1_Chef,P2_Security,0.0945945945945946,0.045454545454545456,0.09680195152759552
000000019402.jpg,P1_Chef,P3_Child,0.07971014492753623,0.01818181818181818,0.09811881929636002
000000019402.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.08455182611942291
000000019402.jpg,P1_Chef,P5_Urgent,0.08783783783783784,0.03571428571428571,0.2173081636428833
000000019402.jpg,P1_Chef,P6_Leisure,0.07801418439716312,0.01834862385321101,0.10949993133544922
000000019402.jpg,P2_Security,P3_Child,0.1437908496732026,0.06837606837606838,0.5205044150352478
000000019402.jpg,P2_Security,P4_Mobility,0.0,0.0,0.08899369835853577
000000019402.jpg,P2_Security,P5_Urgent,0.1761006289308176,0.10256410256410256,0.6465215682983398
000000019402.jpg,P2_Security,P6_Leisure,0.12658227848101267,0.05982905982905983,0.5611032843589783
000000019402.jpg,P3_Child,P4_Mobility,0.0,0.0,0.043919797986745834
000000019402.jpg,P3_Child,P5_Urgent,0.12258064516129032,0.04132231404958678,0.4923498332500458
000000019402.jpg,P3_Child,P6_Leisure,0.11486486486486487,0.04310344827586207,0.426207572221756
000000019402.jpg,P4_Mobility,P5_Urgent,0.0,0.0,0.033100441098213196
000000019402.jpg,P4_Mobility,P6_Leisure,0.0,0.0,0.12131409347057343
000000019402.jpg,P5_Urgent,P6_Leisure,0.12025316455696203,0.041666666666666664,0.5271688103675842
000000019432.jpg,P0_Neutral,P1_Chef,0.0,0.0,-0.007409811019897461
000000019432.jpg,P0_Neutral,P2_Security,0.175,0.07368421052631578,0.7503553032875061
000000019432.jpg,P0_Neutral,P3_Child,0.12030075187969924,0.07446808510638298,0.550555408000946
000000019432.jpg,P0_Neutral,P4_Mobility,0.10852713178294573,0.07446808510638298,0.6444587707519531
000000019432.jpg,P0_Neutral,P5_Urgent,0.19148936170212766,0.08571428571428572,0.7675936818122864
000000019432.jpg,P1_Chef,P2_Security,0.0,0.0,-0.04752972349524498
000000019432.jpg,P1_Chef,P3_Child,0.0,0.0,0.03227051720023155
000000019432.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.00017614569514989853
000000019432.jpg,P1_Chef,P5_Urgent,0.0,0.0,-0.01649598218500614
000000019432.jpg,P2_Security,P3_Child,0.1450381679389313,0.06060606060606061,0.5052781105041504
000000019432.jpg,P2_Security,P4_Mobility,0.11627906976744186,0.07142857142857142,0.6633294820785522
000000019432.jpg,P2_Security,P5_Urgent,0.20212765957446807,0.08108108108108109,0.8363171815872192
000000019432.jpg,P3_Child,P4_Mobility,0.13432835820895522,0.050505050505050504,0.4521200954914093
000000019432.jpg,P3_Child,P5_Urgent,0.16346153846153846,0.05333333333333334,0.4596332013607025
000000019432.jpg,P4_Mobility,P5_Urgent,0.09523809523809523,0.01282051282051282,0.44314005970954895
000000019742.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.04427795484662056
000000019742.jpg,P0_Neutral,P2_Security,0.176056338028169,0.09734513274336283,0.6207157373428345
000000019742.jpg,P0_Neutral,P3_Child,0.11194029850746269,0.049019607843137254,0.4162641763687134
000000019742.jpg,P0_Neutral,P4_Mobility,0.16058394160583941,0.12149532710280374,0.6622164249420166
000000019742.jpg,P0_Neutral,P5_Urgent,0.15028901734104047,0.12030075187969924,0.6472547054290771
000000019742.jpg,P0_Neutral,P6_Leisure,0.16352201257861634,0.16279069767441862,0.708173930644989
000000019742.jpg,P1_Chef,P2_Security,0.0,0.0,-0.016450967639684677
000000019742.jpg,P1_Chef,P3_Child,0.0,0.0,0.059671562165021896
000000019742.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.06649481505155563
000000019742.jpg,P1_Chef,P5_Urgent,0.0,0.0,0.014246631413698196
000000019742.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.045759301632642746
000000019742.jpg,P2_Security,P3_Child,0.14492753623188406,0.05825242718446602,0.49949872493743896
000000019742.jpg,P2_Security,P4_Mobility,0.2,0.14018691588785046,0.7136526107788086
000000019742.jpg,P2_Security,P5_Urgent,0.2235294117647059,0.13533834586466165,0.7809452414512634
000000019742.jpg,P2_Security,P6_Leisure,0.14792899408284024,0.10144927536231885,0.6497704386711121
000000019742.jpg,P3_Child,P4_Mobility,0.11940298507462686,0.06060606060606061,0.5108386278152466
000000019742.jpg,P3_Child,P5_Urgent,0.1377245508982036,0.072,0.5889343619346619
000000019742.jpg,P3_Child,P6_Leisure,0.1,0.07142857142857142,0.4283417761325836
000000019742.jpg,P4_Mobility,P5_Urgent,0.14942528735632185,0.08888888888888889,0.6631464958190918
000000019742.jpg,P4_Mobility,P6_Leisure,0.11377245508982035,0.08823529411764706,0.637711226940155
000000019742.jpg,P5_Urgent,P6_Leisure,0.1188118811881188,0.09937888198757763,0.6552700400352478
000000019786.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.053659990429878235
000000019786.jpg,P0_Neutral,P2_Security,0.13333333333333333,0.08196721311475409,0.5575839877128601
000000019786.jpg,P0_Neutral,P3_Child,0.10810810810810811,0.06140350877192982,0.48836567997932434
000000019786.jpg,P0_Neutral,P4_Mobility,0.08396946564885496,0.04807692307692308,0.5081357359886169
000000019786.jpg,P0_Neutral,P5_Urgent,0.14864864864864866,0.09322033898305085,0.7055684328079224
000000019786.jpg,P0_Neutral,P6_Leisure,0.1,0.03676470588235294,0.33468353748321533
000000019786.jpg,P1_Chef,P2_Security,0.0,0.0,0.04313793405890465
000000019786.jpg,P1_Chef,P3_Child,0.0,0.0,0.06464267522096634
000000019786.jpg,P1_Chef,P4_Mobility,0.0,0.0,0.01936899870634079
000000019786.jpg,P1_Chef,P5_Urgent,0.0,0.0,0.017849626019597054
000000019786.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.0332978218793869
000000019786.jpg,P2_Security,P3_Child,0.12162162162162163,0.05309734513274336,0.39997223019599915
000000019786.jpg,P2_Security,P4_Mobility,0.09923664122137404,0.049019607843137254,0.5606628060340881
000000019786.jpg,P2_Security,P5_Urgent,0.17006802721088435,0.06722689075630252,0.542240560054779
000000019786.jpg,P2_Security,P6_Leisure,0.07228915662650602,0.022058823529411766,0.21986441314220428
000000019786.jpg,P3_Child,P4_Mobility,0.09523809523809523,0.03225806451612903,0.31873470544815063
000000019786.jpg,P3_Child,P5_Urgent,0.14482758620689656,0.06422018348623854,0.5651107430458069
000000019786.jpg,P3_Child,P6_Leisure,0.075,0.024,0.2895474433898926
000000019786.jpg,P4_Mobility,P5_Urgent,0.09923664122137404,0.04,0.40894588828086853
000000019786.jpg,P4_Mobility,P6_Leisure,0.10294117647058823,0.04504504504504504,0.23876196146011353
000000019786.jpg,P5_Urgent,P6_Leisure,0.07878787878787878,0.022556390977443608,0.24964937567710876
000000019924.jpg,P0_Neutral,P1_Chef,0.0,0.0,0.06419868767261505
000000019924.jpg,P0_Neutral,P2_Security,0.125,0.05785123966942149,0.7275708317756653
000000019924.jpg,P0_Neutral,P3_Child,0.12878787878787878,0.07692307692307693,0.41017764806747437
000000019924.jpg,P0_Neutral,P4_Mobility,0.0,0.0,0.06419868767261505
000000019924.jpg,P0_Neutral,P5_Urgent,0.125,0.0703125,0.5286683440208435
000000019924.jpg,P0_Neutral,P6_Leisure,0.11602209944751381,0.07741935483870968,0.6318813562393188
000000019924.jpg,P1_Chef,P2_Security,0.0,0.0,0.05161948502063751
000000019924.jpg,P1_Chef,P3_Child,0.0,0.0,0.11298030614852905
000000019924.jpg,P1_Chef,P4_Mobility,0.0,0.0,1.0000001192092896
000000019924.jpg,P1_Chef,P5_Urgent,0.0,0.0,0.008516197092831135
000000019924.jpg,P1_Chef,P6_Leisure,0.0,0.0,0.10308529436588287
000000019924.jpg,P2_Security,P3_Child,0.08403361344537816,0.021739130434782608,0.4216512441635132
000000019924.jpg,P2_Security,P4_Mobility,0.0,0.0,0.05161948502063751
000000019924.jpg,P2_Security,P5_Urgent,0.21212121212121213,0.16666666666666666,0.675571858882904
000000019924.jpg,P2_Security,P6_Leisure,0.07692307692307693,0.04195804195804196,0.5184594988822937
000000019924.jpg,P3_Child,P4_Mobility,0.0,0.0,0.11298030614852905
000000019924.jpg,P3_Child,P5_Urgent,0.08888888888888889,0.04040404040404041,0.34496816992759705
